dbn,school_name,grade,year,demographic_category,demographic_variable,num_total_days,num_days_absent,num_days_present,percent_attendance,num_chronically_absent,percent_chronically_absent
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,Ethnicity,White,1346,0,0,0,0,0
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Ethnicity,Asian,1088,87,1001,92,2,28.6
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Ethnicity,Black,77408,7045,70363,90.9,133,28
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Ethnicity,Hispanic,2703,430,2273,84.1,9,52.9
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Ethnicity,Other,4257,299,3958,93,5,18.5
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Ethnicity,White,1446,348,1098,75.9,5,50
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,Gender,Male,83484,5817,77667,93,101,19.7
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Gender,Male,86902,8209,78693,90.6,154,28.7
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,Poverty,Not Poverty,21915,1369,20546,93.8,21,15.8
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,Poverty,Poverty,61569,4448,57121,92.8,80,21.1
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Poverty,Not Poverty,22589,2238,20351,90.1,34,24.1
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,Poverty,Poverty,64313,5971,58342,90.7,120,30.4
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,ELL Status,ELL,356,0,0,0,0,0
29Q327,Eagle Academy for Young Men III,All Grades,2016-17,ELL Status,Not ELL,83128,0,0,0,0,0
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,ELL Status,ELL,615,0,0,0,0,0
29Q327,Eagle Academy for Young Men III,All Grades,2017-18,ELL Status,Not ELL,86287,0,0,0,0,0
22K555,Brooklyn College Academy,All Grades,2016-17,All Students,All Students,100108,4644,95464,95.4,65,10.5
22K555,Brooklyn College Academy,All Grades,2017-18,All Students,All Students,101507,4769,96738,95.3,68,10.9
22K555,Brooklyn College Academy,All Grades,2016-17,SWD Status,Not SWD,90743,3902,86841,95.7,52,9.3
22K555,Brooklyn College Academy,All Grades,2016-17,SWD Status,SWD,9365,742,8623,92.1,13,22.4
22K555,Brooklyn College Academy,All Grades,2017-18,SWD Status,Not SWD,89519,3851,85668,95.7,58,10.6
22K555,Brooklyn College Academy,All Grades,2017-18,SWD Status,SWD,11988,918,11070,92.3,10,13.2
22K555,Brooklyn College Academy,All Grades,2016-17,Ethnicity,Asian,8291,327,7964,96.1,4,7.7
22K555,Brooklyn College Academy,All Grades,2016-17,Ethnicity,Black,68094,2937,65157,95.7,41,9.7
22K555,Brooklyn College Academy,All Grades,2016-17,Ethnicity,Hispanic,11043,667,10376,94,9,13.2
22K555,Brooklyn College Academy,All Grades,2016-17,Ethnicity,Other,6682,192,6490,97.1,1,2.4
22K555,Brooklyn College Academy,All Grades,2016-17,Ethnicity,White,5998,521,5477,91.3,10,27
22K555,Brooklyn College Academy,All Grades,2017-18,Ethnicity,Asian,9920,369,9551,96.3,8,13.1
22K555,Brooklyn College Academy,All Grades,2017-18,Ethnicity,Black,68325,3003,65322,95.6,41,9.7
22K555,Brooklyn College Academy,All Grades,2017-18,Ethnicity,Hispanic,11802,843,10959,92.9,10,13.7
22K555,Brooklyn College Academy,All Grades,2017-18,Ethnicity,Other,7052,296,6756,95.8,4,9.3
22K555,Brooklyn College Academy,All Grades,2017-18,Ethnicity,White,4408,258,4150,94.1,5,18.5
22K555,Brooklyn College Academy,All Grades,2016-17,Gender,Female,66137,2908,63229,95.6,37,9
22K555,Brooklyn College Academy,All Grades,2016-17,Gender,Male,33971,1736,32235,94.9,28,13.3
22K555,Brooklyn College Academy,All Grades,2017-18,Gender,Female,64772,2846,61926,95.6,37,9.3
22K555,Brooklyn College Academy,All Grades,2017-18,Gender,Male,36735,1923,34812,94.8,31,13.7
22K555,Brooklyn College Academy,All Grades,2016-17,Poverty,Not Poverty,30113,1344,28769,95.5,17,9.2
22K555,Brooklyn College Academy,All Grades,2016-17,Poverty,Poverty,69995,3300,66695,95.3,48,11.1
22K555,Brooklyn College Academy,All Grades,2017-18,Poverty,Not Poverty,29951,1223,28728,95.9,14,7.6
22K555,Brooklyn College Academy,All Grades,2017-18,Poverty,Poverty,71556,3546,68010,95,54,12.2
22K555,Brooklyn College Academy,All Grades,2016-17,ELL Status,ELL,163,0,0,0,0,0
22K555,Brooklyn College Academy,All Grades,2016-17,ELL Status,Not ELL,99945,0,0,0,0,0
22K555,Brooklyn College Academy,All Grades,2017-18,ELL Status,ELL,820,0,0,0,0,0
22K555,Brooklyn College Academy,All Grades,2017-18,ELL Status,Not ELL,100687,0,0,0,0,0
02M419,Landmark High School,All Grades,2016-17,All Students,All Students,58080,11266,46814,80.6,194,52.7
02M419,Landmark High School,All Grades,2017-18,All Students,All Students,55515,10083,45432,81.8,198,55.9
02M419,Landmark High School,All Grades,2016-17,SWD Status,Not SWD,44045,7508,36537,83,136,48.9
02M419,Landmark High School,All Grades,2016-17,SWD Status,SWD,14035,3758,10277,73.2,58,64.4
02M419,Landmark High School,All Grades,2017-18,SWD Status,Not SWD,42634,7383,35251,82.7,149,55
02M419,Landmark High School,All Grades,2017-18,SWD Status,SWD,12881,2700,10181,79,49,59
02M419,Landmark High School,All Grades,2016-17,Ethnicity,Asian,1530,149,1381,90.3,2,20
02M419,Landmark High School,All Grades,2016-17,Ethnicity,Black,19848,3436,16412,82.7,66,52
02M419,Landmark High School,All Grades,2016-17,Ethnicity,Hispanic,34889,7239,27650,79.3,120,54.8
02M419,Landmark High School,All Grades,2016-17,Ethnicity,Other,656,0,0,0,0,0
02M419,Landmark High School,All Grades,2016-17,Ethnicity,White,1157,0,0,0,0,0
02M419,Landmark High School,All Grades,2017-18,Ethnicity,Asian,1753,184,1569,89.5,5,45.5
02M419,Landmark High School,All Grades,2017-18,Ethnicity,Black,18303,2945,15358,83.9,67,56.8
02M419,Landmark High School,All Grades,2017-18,Ethnicity,Hispanic,33039,6489,26550,80.4,117,56
02M419,Landmark High School,All Grades,2017-18,Ethnicity,Other,1057,123,934,88.4,3,42.9
02M419,Landmark High School,All Grades,2017-18,Ethnicity,White,1363,342,1021,74.9,6,66.7
02M419,Landmark High School,All Grades,2016-17,Gender,Female,32231,5640,26591,82.5,103,51
02M419,Landmark High School,All Grades,2016-17,Gender,Male,25849,5626,20223,78.2,91,54.8
02M419,Landmark High School,All Grades,2017-18,Gender,Female,30712,5412,25300,82.4,109,56.2
02M419,Landmark High School,All Grades,2017-18,Gender,Male,24803,4671,20132,81.2,89,55.6
02M419,Landmark High School,All Grades,2016-17,Poverty,Not Poverty,7431,1821,5610,75.5,25,51
02M419,Landmark High School,All Grades,2016-17,Poverty,Poverty,50649,9445,41204,81.4,169,53
02M419,Landmark High School,All Grades,2017-18,Poverty,Not Poverty,6350,981,5369,84.6,23,56.1
02M419,Landmark High School,All Grades,2017-18,Poverty,Poverty,49165,9102,40063,81.5,175,55.9
02M419,Landmark High School,All Grades,2016-17,ELL Status,ELL,3890,866,3024,77.7,13,52
02M419,Landmark High School,All Grades,2016-17,ELL Status,Not ELL,54190,10400,43790,80.8,181,52.8
02M419,Landmark High School,All Grades,2017-18,ELL Status,ELL,3526,686,2840,80.5,13,59.1
02M419,Landmark High School,All Grades,2017-18,ELL Status,Not ELL,51989,9397,42592,81.9,185,55.7
25Q425,John Bowne High School,All Grades,2016-17,All Students,All Students,573797,81757,492040,85.8,1370,36.7
25Q425,John Bowne High School,All Grades,2017-18,All Students,All Students,583625,85578,498047,85.3,1465,39.1
25Q425,John Bowne High School,All Grades,2016-17,SWD Status,Not SWD,494122,63569,430553,87.1,1072,33.4
25Q425,John Bowne High School,All Grades,2016-17,SWD Status,SWD,79675,18188,61487,77.2,298,57.1
25Q425,John Bowne High School,All Grades,2017-18,SWD Status,Not SWD,500030,65902,434128,86.8,1164,36.4
25Q425,John Bowne High School,All Grades,2017-18,SWD Status,SWD,83595,19676,63919,76.5,301,55.4
25Q425,John Bowne High School,All Grades,2016-17,Ethnicity,Asian,170965,16582,154383,90.3,253,23
25Q425,John Bowne High School,All Grades,2016-17,Ethnicity,Black,104558,16179,88379,84.5,274,40
25Q425,John Bowne High School,All Grades,2016-17,Ethnicity,Hispanic,257899,43909,213990,83,755,44.8
25Q425,John Bowne High School,All Grades,2016-17,Ethnicity,Other,12532,1027,11505,91.8,15,19.2
25Q425,John Bowne High School,All Grades,2016-17,Ethnicity,White,27843,4060,23783,85.4,73,39.2
25Q425,John Bowne High School,All Grades,2017-18,Ethnicity,Asian,172246,18373,153873,89.3,287,26.4
25Q425,John Bowne High School,All Grades,2017-18,Ethnicity,Black,107496,16868,90628,84.3,305,44.1
25Q425,John Bowne High School,All Grades,2017-18,Ethnicity,Hispanic,258887,44029,214858,83,761,45.5
25Q425,John Bowne High School,All Grades,2017-18,Ethnicity,Other,13517,1554,11963,88.5,31,36
25Q425,John Bowne High School,All Grades,2017-18,Ethnicity,White,31479,4754,26725,84.9,81,39.7
25Q425,John Bowne High School,All Grades,2016-17,Gender,Female,291848,39669,252179,86.4,671,35.5
25Q425,John Bowne High School,All Grades,2016-17,Gender,Male,281949,42088,239861,85.1,699,37.9
25Q425,John Bowne High School,All Grades,2017-18,Gender,Female,288771,38065,250706,86.8,665,36.2
25Q425,John Bowne High School,All Grades,2017-18,Gender,Male,294854,47513,247341,83.9,800,42
25Q425,John Bowne High School,All Grades,2016-17,Poverty,Not Poverty,137947,25543,112404,81.5,390,42.8
25Q425,John Bowne High School,All Grades,2016-17,Poverty,Poverty,435850,56214,379636,87.1,980,34.7
25Q425,John Bowne High School,All Grades,2017-18,Poverty,Not Poverty,132346,18143,114203,86.3,318,37.1
25Q425,John Bowne High School,All Grades,2017-18,Poverty,Poverty,451279,67435,383844,85.1,1147,39.7
25Q425,John Bowne High School,All Grades,2016-17,ELL Status,ELL,103047,18087,84960,82.4,306,42.9
25Q425,John Bowne High School,All Grades,2016-17,ELL Status,Not ELL,470750,63670,407080,86.5,1064,35.2
25Q425,John Bowne High School,All Grades,2017-18,ELL Status,ELL,100307,19526,80781,80.5,306,45.3
25Q425,John Bowne High School,All Grades,2017-18,ELL Status,Not ELL,483318,66052,417266,86.3,1159,37.8
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,All Students,All Students,92058,8121,83937,91.2,163,28.9
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,All Students,All Students,94061,7911,86150,91.6,172,30.3
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,SWD Status,Not SWD,78252,6518,71734,91.7,136,28.3
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,SWD Status,SWD,13806,1603,12203,88.4,27,32.1
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,SWD Status,Not SWD,80027,6565,73462,91.8,139,28.8
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,SWD Status,SWD,14034,1346,12688,90.4,33,38.4
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Ethnicity,Asian,43062,2929,40133,93.2,55,21
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Ethnicity,Black,17021,1806,15215,89.4,47,44.8
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Ethnicity,Hispanic,18020,2023,15997,88.8,34,31.5
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Ethnicity,Other,1515,96,1419,93.7,2,20
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Ethnicity,White,12440,1267,11173,89.8,25,31.6
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Ethnicity,Asian,44830,3582,41248,92,77,28.5
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Ethnicity,Black,15017,1689,13328,88.8,39,41.9
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Ethnicity,Hispanic,17387,1189,16198,93.2,27,26.2
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Ethnicity,Other,1747,85,1662,95.1,1,10
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Ethnicity,White,15080,1366,13714,90.9,28,30.4
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Gender,Female,92058,8121,83937,91.2,163,28.9
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Gender,Female,94060,0,0,0,0,0
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Gender,Male,1,0,0,0,0,0
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Poverty,Not Poverty,5543,650,4893,88.3,14,41.2
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,Poverty,Poverty,86515,7471,79044,91.4,149,28.1
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Poverty,Not Poverty,5093,351,4742,93.1,7,23.3
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,Poverty,Poverty,88968,7560,81408,91.5,165,30.7
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,ELL Status,ELL,13724,1222,12502,91.1,23,27.4
20K609,Urban Assembly School for Criminal Justice,All Grades,2016-17,ELL Status,Not ELL,78334,6899,71435,91.2,140,29.2
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,ELL Status,ELL,14551,1228,13323,91.6,28,31.5
20K609,Urban Assembly School for Criminal Justice,All Grades,2017-18,ELL Status,Not ELL,79510,6683,72827,91.6,144,30.1
24Q296,Pan American International High School,All Grades,2016-17,All Students,All Students,77252,6320,70932,91.8,122,24
24Q296,Pan American International High School,All Grades,2017-18,All Students,All Students,73560,5798,67762,92.1,128,26.7
24Q296,Pan American International High School,All Grades,2016-17,SWD Status,Not SWD,74934,5987,68947,92,116,23.5
24Q296,Pan American International High School,All Grades,2016-17,SWD Status,SWD,2318,333,1985,85.6,6,40
24Q296,Pan American International High School,All Grades,2017-18,SWD Status,Not SWD,71478,5490,65988,92.3,118,25.3
24Q296,Pan American International High School,All Grades,2017-18,SWD Status,SWD,2082,308,1774,85.2,10,76.9
24Q296,Pan American International High School,All Grades,2016-17,Ethnicity,Hispanic,77088,6310,70778,91.8,122,24.1
24Q296,Pan American International High School,All Grades,2016-17,Ethnicity,Other,163,0,0,0,0,0
24Q296,Pan American International High School,All Grades,2016-17,Ethnicity,White,1,0,0,0,0,0
24Q296,Pan American International High School,All Grades,2017-18,Ethnicity,Black,105,0,0,0,0,0
24Q296,Pan American International High School,All Grades,2017-18,Ethnicity,Hispanic,73290,5782,67508,92.1,128,26.8
24Q296,Pan American International High School,All Grades,2017-18,Ethnicity,Other,165,0,0,0,0,0
24Q296,Pan American International High School,All Grades,2016-17,Gender,Female,37281,2654,34627,92.9,51,21
24Q296,Pan American International High School,All Grades,2016-17,Gender,Male,39971,3666,36305,90.8,71,26.8
24Q296,Pan American International High School,All Grades,2017-18,Gender,Female,35021,2592,32429,92.6,60,26.3
24Q296,Pan American International High School,All Grades,2017-18,Gender,Male,38539,3206,35333,91.7,68,27
24Q296,Pan American International High School,All Grades,2016-17,Poverty,Not Poverty,5965,1136,4829,81,16,38.1
24Q296,Pan American International High School,All Grades,2016-17,Poverty,Poverty,71287,5184,66103,92.7,106,22.7
24Q296,Pan American International High School,All Grades,2017-18,Poverty,Not Poverty,6314,795,5519,87.4,23,46.9
24Q296,Pan American International High School,All Grades,2017-18,Poverty,Poverty,67246,5003,62243,92.6,105,24.4
24Q296,Pan American International High School,All Grades,2016-17,ELL Status,ELL,69325,5821,63504,91.6,115,25.1
24Q296,Pan American International High School,All Grades,2016-17,ELL Status,Not ELL,7927,499,7428,93.7,7,14.3
24Q296,Pan American International High School,All Grades,2017-18,ELL Status,ELL,63159,5234,57925,91.7,116,28
24Q296,Pan American International High School,All Grades,2017-18,ELL Status,Not ELL,10401,564,9837,94.6,12,18.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,All Students,All Students,138900,7411,131489,94.7,107,12.9
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,All Students,All Students,143483,8290,135193,94.2,147,17.4
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,SWD Status,Not SWD,111346,5665,105681,94.9,83,12.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,SWD Status,SWD,27554,1746,25808,93.7,24,14.4
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,SWD Status,Not SWD,116300,6526,109774,94.4,111,16.2
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,SWD Status,SWD,27183,1764,25419,93.5,36,22.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Ethnicity,Asian,25291,1131,24160,95.5,17,11.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Ethnicity,Black,23502,1131,22371,95.2,20,14.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Ethnicity,Hispanic,56959,3191,53768,94.4,44,12.9
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Ethnicity,Other,8454,422,8032,95,7,14
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Ethnicity,White,24694,1536,23158,93.8,19,12.7
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Ethnicity,Asian,27848,1435,26413,94.8,21,12.8
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Ethnicity,Black,24643,1426,23217,94.2,29,19.9
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Ethnicity,Hispanic,57185,3263,53922,94.3,65,19.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Ethnicity,Other,9819,749,9070,92.4,9,15.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Ethnicity,White,23988,1417,22571,94.1,23,16.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Gender,Female,64806,3668,61138,94.3,54,13.9
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Gender,Male,74094,3743,70351,94.9,53,12
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Gender,Female,68171,3864,64307,94.3,75,18.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Gender,Male,75312,4426,70886,94.1,72,16.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Poverty,Not Poverty,45092,2107,42985,95.3,28,10.3
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,Poverty,Poverty,93808,5304,88504,94.3,79,14.1
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Poverty,Not Poverty,40250,1933,38317,95.2,31,13.1
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,Poverty,Poverty,103233,6357,96876,93.8,116,19
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,ELL Status,ELL,2991,123,2868,95.9,1,5.6
28Q167,Metropolitan Expeditionary Learning School,All Grades,2016-17,ELL Status,Not ELL,135909,7288,128621,94.6,106,13
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,ELL Status,ELL,2835,141,2694,95,2,12.5
28Q167,Metropolitan Expeditionary Learning School,All Grades,2017-18,ELL Status,Not ELL,140648,8149,132499,94.2,145,17.5
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,All Students,All Students,80151,6086,74065,92.4,86,16.5
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,All Students,All Students,85234,6997,78237,91.8,107,19.7
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,SWD Status,Not SWD,78778,5789,72989,92.7,81,15.9
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,SWD Status,SWD,1373,297,1076,78.4,5,45.5
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,SWD Status,Not SWD,83102,6700,76402,91.9,104,19.6
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,SWD Status,SWD,2132,297,1835,86.1,3,23.1
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,Ethnicity,Hispanic,80151,6086,74065,92.4,86,16.5
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,Ethnicity,Hispanic,85234,6997,78237,91.8,107,19.7
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,Gender,Female,44315,3263,41052,92.6,50,17.4
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,Gender,Male,35836,2823,33013,92.1,36,15.4
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,Gender,Female,46656,3670,42986,92.1,58,19.4
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,Gender,Male,38578,3327,35251,91.4,49,20
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,Poverty,Not Poverty,3524,1346,2178,61.8,16,57.1
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,Poverty,Poverty,76627,4740,71887,93.8,70,14.2
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,Poverty,Not Poverty,1107,23,1084,97.9,0,0
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,Poverty,Poverty,84127,6974,77153,91.7,107,20
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,ELL Status,ELL,53478,4983,48495,90.7,74,20.8
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2016-17,ELL Status,Not ELL,26673,1103,25570,95.9,12,7.3
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,ELL Status,ELL,65254,5822,59432,91.1,92,22
06M552,Gregorio Luperon High School for Science and Mathe,All Grades,2017-18,ELL Status,Not ELL,19980,1175,18805,94.1,15,12
02M542,Manhattan Bridges High School,All Grades,2016-17,All Students,All Students,84077,7036,77041,91.6,135,25.3
02M542,Manhattan Bridges High School,All Grades,2017-18,All Students,All Students,85319,8177,77142,90.4,162,30.2
02M542,Manhattan Bridges High School,All Grades,2016-17,SWD Status,Not SWD,79873,6552,73321,91.8,124,24.4
02M542,Manhattan Bridges High School,All Grades,2016-17,SWD Status,SWD,4204,484,3720,88.5,11,42.3
02M542,Manhattan Bridges High School,All Grades,2017-18,SWD Status,Not SWD,81440,7525,73915,90.8,149,29
02M542,Manhattan Bridges High School,All Grades,2017-18,SWD Status,SWD,3879,652,3227,83.2,13,54.2
02M542,Manhattan Bridges High School,All Grades,2016-17,Ethnicity,Asian,162,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2016-17,Ethnicity,Black,162,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2016-17,Ethnicity,Hispanic,83429,7017,76412,91.6,135,25.5
02M542,Manhattan Bridges High School,All Grades,2016-17,Ethnicity,Other,324,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2017-18,Ethnicity,Asian,163,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2017-18,Ethnicity,Black,326,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2017-18,Ethnicity,Hispanic,84341,8116,76225,90.4,161,30.3
02M542,Manhattan Bridges High School,All Grades,2017-18,Ethnicity,Other,326,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2017-18,Ethnicity,White,163,0,0,0,0,0
02M542,Manhattan Bridges High School,All Grades,2016-17,Gender,Female,44809,3574,41235,92,73,25.5
02M542,Manhattan Bridges High School,All Grades,2016-17,Gender,Male,39268,3462,35806,91.2,62,25
02M542,Manhattan Bridges High School,All Grades,2017-18,Gender,Female,44105,4127,39978,90.6,89,32
02M542,Manhattan Bridges High School,All Grades,2017-18,Gender,Male,41214,4050,37164,90.2,73,28.2
02M542,Manhattan Bridges High School,All Grades,2016-17,Poverty,Not Poverty,26210,2085,24125,92,39,23.4
02M542,Manhattan Bridges High School,All Grades,2016-17,Poverty,Poverty,57867,4951,52916,91.4,96,26.2
02M542,Manhattan Bridges High School,All Grades,2017-18,Poverty,Not Poverty,14474,1422,13052,90.2,25,27.2
02M542,Manhattan Bridges High School,All Grades,2017-18,Poverty,Poverty,70845,6755,64090,90.5,137,30.8
02M542,Manhattan Bridges High School,All Grades,2016-17,ELL Status,ELL,39116,3482,35634,91.1,62,24.8
02M542,Manhattan Bridges High School,All Grades,2016-17,ELL Status,Not ELL,44961,3554,41407,92.1,73,25.7
02M542,Manhattan Bridges High School,All Grades,2017-18,ELL Status,ELL,41597,4019,37578,90.3,77,28.9
02M542,Manhattan Bridges High School,All Grades,2017-18,ELL Status,Not ELL,43722,4158,39564,90.5,85,31.4
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,All Students,All Students,74551,11753,62798,84.2,218,45.4
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,All Students,All Students,70032,11849,58183,83.1,240,52.2
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,SWD Status,Not SWD,52200,7516,44684,85.6,146,43.5
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,SWD Status,SWD,22351,4237,18114,81,72,50
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,SWD Status,Not SWD,47994,7555,40439,84.3,162,51.4
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,SWD Status,SWD,22038,4294,17744,80.5,78,53.8
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Ethnicity,Asian,2205,0,0,0,0,0
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Ethnicity,Black,22266,3123,19143,86,60,42
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Ethnicity,Hispanic,42180,7087,35093,83.2,130,48
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Ethnicity,Other,408,0,0,0,0,0
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Ethnicity,White,7492,1105,6387,85.3,20,40.8
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Ethnicity,Asian,2157,0,0,0,0,0
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Ethnicity,Black,17341,2764,14577,84.1,62,52.1
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Ethnicity,Hispanic,42548,7554,34994,82.2,151,54.7
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Ethnicity,Other,810,0,0,0,0,0
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Ethnicity,White,7176,1161,6015,83.8,19,41.3
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Gender,Female,36684,5981,30703,83.7,114,47.7
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Gender,Male,37867,5772,32095,84.8,104,43.2
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Gender,Female,34546,5588,28958,83.8,115,50.7
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Gender,Male,35486,6261,29225,82.4,125,53.6
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Poverty,Not Poverty,17578,3298,14280,81.2,53,47.3
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,Poverty,Poverty,56973,8455,48518,85.2,165,44.8
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Poverty,Not Poverty,12068,1780,10288,85.3,33,41.3
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,Poverty,Poverty,57964,10069,47895,82.6,207,54.5
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,ELL Status,ELL,3145,473,2672,85,8,38.1
11X418,Bronx High School for the Visual Arts,All Grades,2016-17,ELL Status,Not ELL,71406,11280,60126,84.2,210,45.8
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,ELL Status,ELL,4280,639,3641,85.1,11,39.3
11X418,Bronx High School for the Visual Arts,All Grades,2017-18,ELL Status,Not ELL,65752,11210,54542,83,229,53
